"","Taxon","Family","Order","Vol_Unit","Importer","Exporter","Year","Vol","Volume"
"1627","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","SG","BN",2008,,0
"1628","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","SG","BN",2009,,0
"1629","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","SG","BN",2010,,0
"1630","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","SG","BN",2011,0.3415625,0.3415625
"1631","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","SG","BN",2012,,0
"1632","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","SG","BN",2013,0.046875,0.046875
"1633","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","SG","BN",2014,,0
"1634","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","SG","BN",2015,,0
"1635","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","SG","BN",2016,,0
"1636","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","SG","BN",2017,,0
"1637","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","SG","BN",2018,,0
"1638","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","SG","BN",2019,,0
"1639","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","SG","BN",2020,,0
"1640","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","SG","ID",2000,,0
"1641","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","SG","ID",2001,,0
"1642","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","SG","ID",2002,,0
"1643","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","SG","ID",2003,,0
"1644","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","SG","ID",2004,,0
"1645","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","SG","ID",2005,140.4,140.4
"1646","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","SG","ID",2006,193.396875,193.396875
"1647","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","SG","ID",2007,238.0125,238.0125
"1648","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","SG","ID",2008,177.46875,177.46875
"1649","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","SG","ID",2009,133.175,133.175
"1650","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","SG","ID",2010,235.753125,235.753125
"1651","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","SG","ID",2011,249.75,249.75
"1652","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","SG","ID",2012,132.734375,132.734375
"1653","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","SG","ID",2013,114.125,114.125
"1654","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","SG","ID",2014,154.7,154.7
"1655","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","SG","ID",2015,154.25625,154.25625
"1656","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","SG","ID",2016,111.71875,111.71875
"1657","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","SG","ID",2017,158.209375,158.209375
"1658","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","SG","ID",2018,101.2375,101.2375
"1659","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","SG","ID",2019,69.6,69.6
"1660","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","SG","ID",2020,50.775,50.775
"1661","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","SG","MY",2000,204.21875,204.21875
"1662","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","SG","MY",2001,66.5625,66.5625
"1663","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","SG","MY",2002,439.16,439.16
"1664","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","SG","MY",2003,939.828125,939.828125
"1665","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","SG","MY",2004,501,501
"1666","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","SG","MY",2005,381.4295625,381.4295625
"1667","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","SG","MY",2006,398.67153125,398.67153125
"1668","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","SG","MY",2007,205.5203125,205.5203125
"1669","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","SG","MY",2008,229.1303125,229.1303125
"1670","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","SG","MY",2009,88.0521875,88.0521875
"1671","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","SG","MY",2010,144.9,144.9
"1672","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","SG","MY",2011,73.79375,73.79375
"1673","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","SG","MY",2012,97.84375,97.84375
"1674","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","SG","MY",2013,145.4759375,145.4759375
"1675","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","SG","MY",2014,94.8234375,94.8234375
"1676","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","SG","MY",2015,42.184375,42.184375
"1677","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","SG","MY",2016,47.76875,47.76875
"1678","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","SG","MY",2017,42.884375,42.884375
"1679","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","SG","MY",2018,27.0271875,27.0271875
"1680","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","SG","MY",2019,28.0978125,28.0978125
"1681","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","SG","MY",2020,10.471875,10.471875
"1682","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","SG","TH",2000,,0
"1683","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","SG","TH",2001,,0
"1684","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","SG","TH",2002,,0
"1685","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","SG","TH",2003,,0
"1686","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","SG","TH",2004,,0
"1687","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","SG","TH",2005,,0
"1688","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","SG","TH",2006,,0
"1689","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","SG","TH",2007,,0
"1690","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","SG","TH",2008,,0
"1691","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","SG","TH",2009,0.178125,0.178125
"1692","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","SG","TH",2010,30.29825,30.29825
"1693","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","SG","TH",2011,0.6484375,0.6484375
"1694","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","SG","TH",2012,0.4875,0.4875
"1695","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","SG","TH",2013,0.14375,0.14375
"1696","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","SG","TH",2014,,0
"1697","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","SG","TH",2015,,0
"1698","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","SG","TH",2016,,0
"1699","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","SG","TH",2017,,0
"1700","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","SG","TH",2018,,0
"1701","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","SG","TH",2019,,0
"1702","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","SG","TH",2020,,0
"1703","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","SG","VN",2000,,0
"1704","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","SG","VN",2001,,0
"1705","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","SG","VN",2002,,0
"1706","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","SG","VN",2003,,0
"1707","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","SG","VN",2004,,0
"1708","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","SG","VN",2005,,0
"1709","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","SG","VN",2006,,0
"1710","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","SG","VN",2007,,0
"1711","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","SG","VN",2008,,0
"1712","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","SG","VN",2009,,0
"1713","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","SG","VN",2010,,0
"1714","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","SG","VN",2011,1.09375,1.09375
"1715","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","SG","VN",2012,,0
"1716","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","SG","VN",2013,,0
"1717","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","SG","VN",2014,,0
"1718","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","SG","VN",2015,,0
"1719","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","SG","VN",2016,,0
"1720","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","SG","VN",2017,,0
"1721","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","SG","VN",2018,,0
"1722","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","SG","VN",2019,,0
"1723","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","SG","VN",2020,,0
"1724","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","TH","MY",2000,,0
"1725","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","TH","MY",2001,,0
"1726","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","TH","MY",2002,,0
"1727","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","TH","MY",2003,23.59375,23.59375
"1728","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","TH","MY",2004,,0
"1729","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","TH","MY",2005,,0
"1730","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","TH","MY",2006,,0
"1731","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","TH","MY",2007,0.15625,0.15625
"1732","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","TH","MY",2008,,0
"1733","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","TH","MY",2009,,0
"1734","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","TH","MY",2010,,0
"1735","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","TH","MY",2011,,0
"1736","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","TH","MY",2012,,0
"1737","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","TH","MY",2013,,0
"1738","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","TH","MY",2014,,0
"1739","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","TH","MY",2015,0.31875,0.31875
"1740","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","TH","MY",2016,,0
"1741","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","TH","MY",2017,,0
"1742","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","TH","MY",2018,,0
"1743","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","TH","MY",2019,,0
"1744","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","TH","MY",2020,,0
"1745","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","VN","ID",2000,,0
"1746","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","VN","ID",2001,,0
"1747","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","VN","ID",2002,,0
"1748","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","VN","ID",2003,,0
"1749","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","VN","ID",2004,,0
"1750","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","VN","ID",2005,,0
"1751","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","VN","ID",2006,,0
"1752","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","VN","ID",2007,,0
"1753","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","VN","ID",2008,,0
"1754","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","VN","ID",2009,1.25,1.25
"1755","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","VN","ID",2010,5.15,5.15
"1756","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","VN","ID",2011,2.946875,2.946875
"1757","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","VN","ID",2012,,0
"1758","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","VN","ID",2013,0.715625,0.715625
"1759","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","VN","ID",2014,,0
"1760","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","VN","ID",2015,2.84375,2.84375
"1761","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","VN","ID",2016,0.265625,0.265625
"1762","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","VN","ID",2017,,0
"1763","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","VN","ID",2018,1.09375,1.09375
"1764","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","VN","ID",2019,,0
"1765","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","VN","ID",2020,0.46875,0.46875
"1766","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","VN","LA",2000,,0
"1767","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","VN","LA",2001,,0
"1768","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","VN","LA",2002,,0
"1769","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","VN","LA",2003,,0
"1770","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","VN","LA",2004,,0
"1771","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","VN","LA",2005,,0
"1772","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","VN","LA",2006,,0
"1773","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","VN","LA",2007,,0
"1774","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","VN","LA",2008,,0
"1775","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","VN","LA",2009,,0
"1776","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","VN","LA",2010,,0
"1777","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","VN","LA",2011,,0
"1778","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","VN","LA",2012,,0
"1779","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","VN","LA",2013,,0
"1780","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","VN","LA",2014,0.25,0.25
"1781","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","VN","LA",2015,,0
"1782","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","VN","LA",2016,,0
"1783","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","VN","LA",2017,,0
"1784","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","VN","LA",2018,,0
"1785","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","VN","LA",2019,,0
"1786","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","VN","LA",2020,,0
"1787","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","VN","MY",2000,,0
"1788","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","VN","MY",2001,,0
"1789","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","VN","MY",2002,,0
"1790","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","VN","MY",2003,,0
"1791","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","VN","MY",2004,,0
"1792","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","VN","MY",2005,,0
"1793","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","VN","MY",2006,,0
"1794","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","VN","MY",2007,,0
"1795","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","VN","MY",2008,,0
"1796","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","VN","MY",2009,,0
"1797","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","VN","MY",2010,45.765625,45.765625
"1798","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","VN","MY",2011,74.375,74.375
"1799","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","VN","MY",2012,128.08125,128.08125
"1800","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","VN","MY",2013,135.78125,135.78125
"1801","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","VN","MY",2014,39.84375,39.84375
"1802","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","VN","MY",2015,46.96875,46.96875
"1803","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","VN","MY",2016,62.03125,62.03125
"1804","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","VN","MY",2017,30.65625,30.65625
"1805","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","VN","MY",2018,20.625,20.625
"1806","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","VN","MY",2019,,0
"1807","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","VN","MY",2020,,0
"1808","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","VN","SG",2000,,0
"1809","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","VN","SG",2001,,0
"1810","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","VN","SG",2002,,0
"1811","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","VN","SG",2003,,0
"1812","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","VN","SG",2004,,0
"1813","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","VN","SG",2005,,0
"1814","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","VN","SG",2006,,0
"1815","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","VN","SG",2007,,0
"1816","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","VN","SG",2008,,0
"1817","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","VN","SG",2009,,0
"1818","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","VN","SG",2010,,0
"1819","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","VN","SG",2011,,0
"1820","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","VN","SG",2012,,0
"1821","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","VN","SG",2013,,0
"1822","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","VN","SG",2014,,0
"1823","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","VN","SG",2015,,0
"1824","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","VN","SG",2016,,0
"1825","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","VN","SG",2017,,0
"1826","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","VN","SG",2018,0.5390625,0.5390625
"1827","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","VN","SG",2019,,0
"1828","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","VN","SG",2020,,0
"1829","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","VN","TH",2000,,0
"1830","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","VN","TH",2001,,0
"1831","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","VN","TH",2002,,0
"1832","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","VN","TH",2003,,0
"1833","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","VN","TH",2004,,0
"1834","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","VN","TH",2005,,0
"1835","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","VN","TH",2006,,0
"1836","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","VN","TH",2007,,0
"1837","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","VN","TH",2008,,0
"1838","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","VN","TH",2009,,0
"1839","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","VN","TH",2010,,0
"1840","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","VN","TH",2011,,0
"1841","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","VN","TH",2012,0.125,0.125
"1842","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","VN","TH",2013,,0
"1843","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","VN","TH",2014,,0
"1844","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","VN","TH",2015,,0
"1845","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","VN","TH",2016,,0
"1846","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","VN","TH",2017,,0
"1847","Aquilaria malaccensis","Thymelaeaceae","Myrtales","m3","VN","TH",2018,,0
