"","Taxon","Family","order_new","Year","Clean_code","IUCNName","n"
"15596","Vanda coerulescens","Orchidaceae","Asparagales",2003,"NE","Vanda coerulescens",1
"15597","Vanda coerulescens","Orchidaceae","Asparagales",2004,"NE","Vanda coerulescens",0
"15598","Vanda coerulescens","Orchidaceae","Asparagales",2005,"NE","Vanda coerulescens",0
"15599","Vanda coerulescens","Orchidaceae","Asparagales",2006,"NE","Vanda coerulescens",0
"15600","Vanda coerulescens","Orchidaceae","Asparagales",2007,"NE","Vanda coerulescens",0
"15601","Vanda coerulescens","Orchidaceae","Asparagales",2008,"NE","Vanda coerulescens",0
"15602","Vanda coerulescens","Orchidaceae","Asparagales",2009,"NE","Vanda coerulescens",0
"15603","Vanda coerulescens","Orchidaceae","Asparagales",2010,"NE","Vanda coerulescens",0
"15604","Vanda coerulescens","Orchidaceae","Asparagales",2011,"NE","Vanda coerulescens",0
"15605","Vanda coerulescens","Orchidaceae","Asparagales",2012,"NE","Vanda coerulescens",0
"15606","Vanda coerulescens","Orchidaceae","Asparagales",2013,"NE","Vanda coerulescens",0
"15607","Vanda coerulescens","Orchidaceae","Asparagales",2014,"NE","Vanda coerulescens",0
"15608","Vanda coerulescens","Orchidaceae","Asparagales",2015,"NE","Vanda coerulescens",0
"15609","Vanda coerulescens","Orchidaceae","Asparagales",2016,"NE","Vanda coerulescens",0
"15610","Vanda coerulescens","Orchidaceae","Asparagales",2017,"NE","Vanda coerulescens",0
"15611","Vanda coerulescens","Orchidaceae","Asparagales",2018,"NE","Vanda coerulescens",0
"15612","Vanda coerulescens","Orchidaceae","Asparagales",2019,"NE","Vanda coerulescens",0
"15613","Vanda coerulescens","Orchidaceae","Asparagales",2020,"NE","Vanda coerulescens",0
"15614","Vanda concolor","Orchidaceae","Asparagales",2000,"NE","Vanda concolor",0
"15615","Vanda concolor","Orchidaceae","Asparagales",2001,"NE","Vanda concolor",0
"15616","Vanda concolor","Orchidaceae","Asparagales",2002,"NE","Vanda concolor",0
"15617","Vanda concolor","Orchidaceae","Asparagales",2003,"NE","Vanda concolor",100
"15618","Vanda concolor","Orchidaceae","Asparagales",2004,"NE","Vanda concolor",0
"15619","Vanda concolor","Orchidaceae","Asparagales",2005,"NE","Vanda concolor",0
"15620","Vanda concolor","Orchidaceae","Asparagales",2006,"NE","Vanda concolor",0
"15621","Vanda concolor","Orchidaceae","Asparagales",2007,"NE","Vanda concolor",0
"15622","Vanda concolor","Orchidaceae","Asparagales",2008,"NE","Vanda concolor",0
"15623","Vanda concolor","Orchidaceae","Asparagales",2009,"NE","Vanda concolor",0
"15624","Vanda concolor","Orchidaceae","Asparagales",2010,"NE","Vanda concolor",0
"15625","Vanda concolor","Orchidaceae","Asparagales",2011,"NE","Vanda concolor",0
"15626","Vanda concolor","Orchidaceae","Asparagales",2012,"NE","Vanda concolor",0
"15627","Vanda concolor","Orchidaceae","Asparagales",2013,"NE","Vanda concolor",0
"15628","Vanda concolor","Orchidaceae","Asparagales",2014,"NE","Vanda concolor",0
"15629","Vanda concolor","Orchidaceae","Asparagales",2015,"NE","Vanda concolor",0
"15630","Vanda concolor","Orchidaceae","Asparagales",2016,"NE","Vanda concolor",0
"15631","Vanda concolor","Orchidaceae","Asparagales",2017,"NE","Vanda concolor",0
"15632","Vanda concolor","Orchidaceae","Asparagales",2018,"NE","Vanda concolor",0
"15633","Vanda concolor","Orchidaceae","Asparagales",2019,"NE","Vanda concolor",0
"15634","Vanda concolor","Orchidaceae","Asparagales",2020,"NE","Vanda concolor",0
"15635","Vanda denisoniana","Orchidaceae","Asparagales",2000,"NE","Vanda denisoniana",50
"15636","Vanda denisoniana","Orchidaceae","Asparagales",2001,"NE","Vanda denisoniana",50
"15637","Vanda denisoniana","Orchidaceae","Asparagales",2002,"NE","Vanda denisoniana",0
"15638","Vanda denisoniana","Orchidaceae","Asparagales",2003,"NE","Vanda denisoniana",36
"15639","Vanda denisoniana","Orchidaceae","Asparagales",2004,"NE","Vanda denisoniana",20
"15640","Vanda denisoniana","Orchidaceae","Asparagales",2005,"NE","Vanda denisoniana",0
"15641","Vanda denisoniana","Orchidaceae","Asparagales",2006,"NE","Vanda denisoniana",0
"15642","Vanda denisoniana","Orchidaceae","Asparagales",2007,"NE","Vanda denisoniana",0
"15643","Vanda denisoniana","Orchidaceae","Asparagales",2008,"NE","Vanda denisoniana",0
"15644","Vanda denisoniana","Orchidaceae","Asparagales",2009,"NE","Vanda denisoniana",0
"15645","Vanda denisoniana","Orchidaceae","Asparagales",2010,"NE","Vanda denisoniana",0
"15646","Vanda denisoniana","Orchidaceae","Asparagales",2011,"NE","Vanda denisoniana",0
"15647","Vanda denisoniana","Orchidaceae","Asparagales",2012,"NE","Vanda denisoniana",0
"15648","Vanda denisoniana","Orchidaceae","Asparagales",2013,"NE","Vanda denisoniana",0
"15649","Vanda denisoniana","Orchidaceae","Asparagales",2014,"NE","Vanda denisoniana",0
"15650","Vanda denisoniana","Orchidaceae","Asparagales",2015,"NE","Vanda denisoniana",0
"15651","Vanda denisoniana","Orchidaceae","Asparagales",2016,"NE","Vanda denisoniana",0
"15652","Vanda denisoniana","Orchidaceae","Asparagales",2017,"NE","Vanda denisoniana",0
"15653","Vanda denisoniana","Orchidaceae","Asparagales",2018,"NE","Vanda denisoniana",0
"15654","Vanda denisoniana","Orchidaceae","Asparagales",2019,"NE","Vanda denisoniana",0
"15655","Vanda denisoniana","Orchidaceae","Asparagales",2020,"NE","Vanda denisoniana",0
"15656","Vanda lilacina","Orchidaceae","Asparagales",2000,"NE","Vanda lilacina",0
"15657","Vanda lilacina","Orchidaceae","Asparagales",2001,"NE","Vanda lilacina",6
"15658","Vanda lilacina","Orchidaceae","Asparagales",2002,"NE","Vanda lilacina",50
"15659","Vanda lilacina","Orchidaceae","Asparagales",2003,"NE","Vanda lilacina",58
"15660","Vanda lilacina","Orchidaceae","Asparagales",2004,"NE","Vanda lilacina",7
"15661","Vanda lilacina","Orchidaceae","Asparagales",2005,"NE","Vanda lilacina",0
"15662","Vanda lilacina","Orchidaceae","Asparagales",2006,"NE","Vanda lilacina",0
"15663","Vanda lilacina","Orchidaceae","Asparagales",2007,"NE","Vanda lilacina",0
"15664","Vanda lilacina","Orchidaceae","Asparagales",2008,"NE","Vanda lilacina",0
"15665","Vanda lilacina","Orchidaceae","Asparagales",2009,"NE","Vanda lilacina",0
"15666","Vanda lilacina","Orchidaceae","Asparagales",2010,"NE","Vanda lilacina",0
"15667","Vanda lilacina","Orchidaceae","Asparagales",2011,"NE","Vanda lilacina",0
"15668","Vanda lilacina","Orchidaceae","Asparagales",2012,"NE","Vanda lilacina",0
"15669","Vanda lilacina","Orchidaceae","Asparagales",2013,"NE","Vanda lilacina",0
"15670","Vanda lilacina","Orchidaceae","Asparagales",2014,"NE","Vanda lilacina",0
"15671","Vanda lilacina","Orchidaceae","Asparagales",2015,"NE","Vanda lilacina",0
"15672","Vanda lilacina","Orchidaceae","Asparagales",2016,"NE","Vanda lilacina",0
"15673","Vanda lilacina","Orchidaceae","Asparagales",2017,"NE","Vanda lilacina",0
"15674","Vanda lilacina","Orchidaceae","Asparagales",2018,"NE","Vanda lilacina",0
"15675","Vanda lilacina","Orchidaceae","Asparagales",2019,"NE","Vanda lilacina",0
"15676","Vanda lilacina","Orchidaceae","Asparagales",2020,"NE","Vanda lilacina",0
"15677","Vanda pumila","Orchidaceae","Asparagales",2000,"NE","Vanda pumila",0
"15678","Vanda pumila","Orchidaceae","Asparagales",2001,"NE","Vanda pumila",1
"15679","Vanda pumila","Orchidaceae","Asparagales",2002,"NE","Vanda pumila",350
"15680","Vanda pumila","Orchidaceae","Asparagales",2003,"NE","Vanda pumila",376
"15681","Vanda pumila","Orchidaceae","Asparagales",2004,"NE","Vanda pumila",35
"15682","Vanda pumila","Orchidaceae","Asparagales",2005,"NE","Vanda pumila",0
"15683","Vanda pumila","Orchidaceae","Asparagales",2006,"NE","Vanda pumila",0
"15684","Vanda pumila","Orchidaceae","Asparagales",2007,"NE","Vanda pumila",0
"15685","Vanda pumila","Orchidaceae","Asparagales",2008,"NE","Vanda pumila",0
"15686","Vanda pumila","Orchidaceae","Asparagales",2009,"NE","Vanda pumila",0
"15687","Vanda pumila","Orchidaceae","Asparagales",2010,"NE","Vanda pumila",0
"15688","Vanda pumila","Orchidaceae","Asparagales",2011,"NE","Vanda pumila",0
"15689","Vanda pumila","Orchidaceae","Asparagales",2012,"NE","Vanda pumila",0
"15690","Vanda pumila","Orchidaceae","Asparagales",2013,"NE","Vanda pumila",0
"15691","Vanda pumila","Orchidaceae","Asparagales",2014,"NE","Vanda pumila",0
"15692","Vanda pumila","Orchidaceae","Asparagales",2015,"NE","Vanda pumila",0
"15693","Vanda pumila","Orchidaceae","Asparagales",2016,"NE","Vanda pumila",0
"15694","Vanda pumila","Orchidaceae","Asparagales",2017,"NE","Vanda pumila",0
"15695","Vanda pumila","Orchidaceae","Asparagales",2018,"NE","Vanda pumila",0
"15696","Vanda pumila","Orchidaceae","Asparagales",2019,"NE","Vanda pumila",0
"15697","Vanda pumila","Orchidaceae","Asparagales",2020,"NE","Vanda pumila",0
"15698","Vandopsis gigantea","Orchidaceae","Asparagales",2000,"NE","Vandopsis gigantea",0
"15699","Vandopsis gigantea","Orchidaceae","Asparagales",2001,"NE","Vandopsis gigantea",0
"15700","Vandopsis gigantea","Orchidaceae","Asparagales",2002,"NE","Vandopsis gigantea",0
"15701","Vandopsis gigantea","Orchidaceae","Asparagales",2003,"NE","Vandopsis gigantea",8
"15702","Vandopsis gigantea","Orchidaceae","Asparagales",2004,"NE","Vandopsis gigantea",0
"15703","Vandopsis gigantea","Orchidaceae","Asparagales",2005,"NE","Vandopsis gigantea",0
"15704","Vandopsis gigantea","Orchidaceae","Asparagales",2006,"NE","Vandopsis gigantea",0
"15705","Vandopsis gigantea","Orchidaceae","Asparagales",2007,"NE","Vandopsis gigantea",0
"15706","Vandopsis gigantea","Orchidaceae","Asparagales",2008,"NE","Vandopsis gigantea",0
"15707","Vandopsis gigantea","Orchidaceae","Asparagales",2009,"NE","Vandopsis gigantea",0
"15708","Vandopsis gigantea","Orchidaceae","Asparagales",2010,"NE","Vandopsis gigantea",0
"15709","Vandopsis gigantea","Orchidaceae","Asparagales",2011,"NE","Vandopsis gigantea",0
"15710","Vandopsis gigantea","Orchidaceae","Asparagales",2012,"NE","Vandopsis gigantea",0
"15711","Vandopsis gigantea","Orchidaceae","Asparagales",2013,"NE","Vandopsis gigantea",0
"15712","Vandopsis gigantea","Orchidaceae","Asparagales",2014,"NE","Vandopsis gigantea",0
"15713","Vandopsis gigantea","Orchidaceae","Asparagales",2015,"NE","Vandopsis gigantea",0
"15714","Vandopsis gigantea","Orchidaceae","Asparagales",2016,"NE","Vandopsis gigantea",0
"15715","Vandopsis gigantea","Orchidaceae","Asparagales",2017,"NE","Vandopsis gigantea",0
"15716","Vandopsis gigantea","Orchidaceae","Asparagales",2018,"NE","Vandopsis gigantea",0
"15717","Vandopsis gigantea","Orchidaceae","Asparagales",2019,"NE","Vandopsis gigantea",0
"15718","Vandopsis gigantea","Orchidaceae","Asparagales",2020,"NE","Vandopsis gigantea",0
"15719","Vanilla claviculata","Orchidaceae","Asparagales",2000,"NE","Vanilla claviculata",0
"15720","Vanilla claviculata","Orchidaceae","Asparagales",2001,"NE","Vanilla claviculata",0
"15721","Vanilla claviculata","Orchidaceae","Asparagales",2002,"NE","Vanilla claviculata",0
"15722","Vanilla claviculata","Orchidaceae","Asparagales",2003,"NE","Vanilla claviculata",0
"15723","Vanilla claviculata","Orchidaceae","Asparagales",2004,"NE","Vanilla claviculata",0
"15724","Vanilla claviculata","Orchidaceae","Asparagales",2005,"NE","Vanilla claviculata",0
"15725","Vanilla claviculata","Orchidaceae","Asparagales",2006,"NE","Vanilla claviculata",0
"15726","Vanilla claviculata","Orchidaceae","Asparagales",2007,"NE","Vanilla claviculata",0
"15727","Vanilla claviculata","Orchidaceae","Asparagales",2008,"NE","Vanilla claviculata",0
"15728","Vanilla claviculata","Orchidaceae","Asparagales",2009,"NE","Vanilla claviculata",40
"15729","Vanilla claviculata","Orchidaceae","Asparagales",2010,"NE","Vanilla claviculata",0
"15730","Vanilla claviculata","Orchidaceae","Asparagales",2011,"NE","Vanilla claviculata",0
"15731","Vanilla claviculata","Orchidaceae","Asparagales",2012,"NE","Vanilla claviculata",0
"15732","Vanilla claviculata","Orchidaceae","Asparagales",2013,"NE","Vanilla claviculata",0
"15733","Vanilla claviculata","Orchidaceae","Asparagales",2014,"NE","Vanilla claviculata",0
"15734","Vanilla claviculata","Orchidaceae","Asparagales",2015,"NE","Vanilla claviculata",0
"15735","Vanilla claviculata","Orchidaceae","Asparagales",2016,"NE","Vanilla claviculata",0
"15736","Vanilla claviculata","Orchidaceae","Asparagales",2017,"NE","Vanilla claviculata",25
"15737","Vanilla claviculata","Orchidaceae","Asparagales",2018,"NE","Vanilla claviculata",20
"15738","Vanilla claviculata","Orchidaceae","Asparagales",2019,"NE","Vanilla claviculata",0
"15739","Vanilla claviculata","Orchidaceae","Asparagales",2020,"NE","Vanilla claviculata",0
"15740","Vanilla planifolia","Orchidaceae","Asparagales",2000,"NE","Vanilla planifolia",0
"15741","Vanilla planifolia","Orchidaceae","Asparagales",2001,"NE","Vanilla planifolia",0
"15742","Vanilla planifolia","Orchidaceae","Asparagales",2002,"NE","Vanilla planifolia",32
"15743","Vanilla planifolia","Orchidaceae","Asparagales",2003,"NE","Vanilla planifolia",61
"15744","Vanilla planifolia","Orchidaceae","Asparagales",2004,"NE","Vanilla planifolia",13
"15745","Vanilla planifolia","Orchidaceae","Asparagales",2005,"NE","Vanilla planifolia",0
"15746","Vanilla planifolia","Orchidaceae","Asparagales",2006,"NE","Vanilla planifolia",100
"15747","Vanilla planifolia","Orchidaceae","Asparagales",2007,"NE","Vanilla planifolia",0
"15748","Vanilla planifolia","Orchidaceae","Asparagales",2008,"NE","Vanilla planifolia",0
"15749","Vanilla planifolia","Orchidaceae","Asparagales",2009,"NE","Vanilla planifolia",0
"15750","Vanilla planifolia","Orchidaceae","Asparagales",2010,"NE","Vanilla planifolia",0
"15751","Vanilla planifolia","Orchidaceae","Asparagales",2011,"NE","Vanilla planifolia",0
"15752","Vanilla planifolia","Orchidaceae","Asparagales",2012,"NE","Vanilla planifolia",0
"15753","Vanilla planifolia","Orchidaceae","Asparagales",2013,"NE","Vanilla planifolia",0
"15754","Vanilla planifolia","Orchidaceae","Asparagales",2014,"NE","Vanilla planifolia",0
"15755","Vanilla planifolia","Orchidaceae","Asparagales",2015,"NE","Vanilla planifolia",0
"15756","Vanilla planifolia","Orchidaceae","Asparagales",2016,"NE","Vanilla planifolia",0
"15757","Vanilla planifolia","Orchidaceae","Asparagales",2017,"EN","Vanilla planifolia",0
"15758","Vanilla planifolia","Orchidaceae","Asparagales",2018,"EN","Vanilla planifolia",0
"15759","Vanilla planifolia","Orchidaceae","Asparagales",2019,"EN","Vanilla planifolia",0
"15760","Vanilla planifolia","Orchidaceae","Asparagales",2020,"EN","Vanilla planifolia",0
"15761","Vanilla pompona","Orchidaceae","Asparagales",2000,"NE","Vanilla pompona",0
"15762","Vanilla pompona","Orchidaceae","Asparagales",2001,"NE","Vanilla pompona",0
"15763","Vanilla pompona","Orchidaceae","Asparagales",2002,"NE","Vanilla pompona",0
"15764","Vanilla pompona","Orchidaceae","Asparagales",2003,"NE","Vanilla pompona",10
"15765","Vanilla pompona","Orchidaceae","Asparagales",2004,"NE","Vanilla pompona",0
"15766","Vanilla pompona","Orchidaceae","Asparagales",2005,"NE","Vanilla pompona",0
"15767","Vanilla pompona","Orchidaceae","Asparagales",2006,"NE","Vanilla pompona",0
"15768","Vanilla pompona","Orchidaceae","Asparagales",2007,"NE","Vanilla pompona",0
"15769","Vanilla pompona","Orchidaceae","Asparagales",2008,"NE","Vanilla pompona",0
"15770","Vanilla pompona","Orchidaceae","Asparagales",2009,"NE","Vanilla pompona",0
"15771","Vanilla pompona","Orchidaceae","Asparagales",2010,"NE","Vanilla pompona",0
"15772","Vanilla pompona","Orchidaceae","Asparagales",2011,"NE","Vanilla pompona",0
"15773","Vanilla pompona","Orchidaceae","Asparagales",2012,"NE","Vanilla pompona",0
"15774","Vanilla pompona","Orchidaceae","Asparagales",2013,"NE","Vanilla pompona",0
"15775","Vanilla pompona","Orchidaceae","Asparagales",2014,"NE","Vanilla pompona",0
"15776","Vanilla pompona","Orchidaceae","Asparagales",2015,"NE","Vanilla pompona",0
"15777","Vanilla pompona","Orchidaceae","Asparagales",2016,"NE","Vanilla pompona",0
"15778","Vanilla pompona","Orchidaceae","Asparagales",2017,"EN","Vanilla pompona",0
"15779","Vanilla pompona","Orchidaceae","Asparagales",2018,"EN","Vanilla pompona",0
"15780","Vanilla pompona","Orchidaceae","Asparagales",2019,"EN","Vanilla pompona",0
"15781","Vanilla pompona","Orchidaceae","Asparagales",2020,"EN","Vanilla pompona",0
"15782","Xylobium elongatum","Orchidaceae","Asparagales",2000,"NE","Xylobium elongatum",0
"15783","Xylobium elongatum","Orchidaceae","Asparagales",2001,"NE","Xylobium elongatum",15
"15784","Xylobium elongatum","Orchidaceae","Asparagales",2002,"NE","Xylobium elongatum",0
"15785","Xylobium elongatum","Orchidaceae","Asparagales",2003,"NE","Xylobium elongatum",0
"15786","Xylobium elongatum","Orchidaceae","Asparagales",2004,"NE","Xylobium elongatum",0
"15787","Xylobium elongatum","Orchidaceae","Asparagales",2005,"NE","Xylobium elongatum",0
"15788","Xylobium elongatum","Orchidaceae","Asparagales",2006,"NE","Xylobium elongatum",0
"15789","Xylobium elongatum","Orchidaceae","Asparagales",2007,"NE","Xylobium elongatum",0
"15790","Xylobium elongatum","Orchidaceae","Asparagales",2008,"NE","Xylobium elongatum",0
"15791","Xylobium elongatum","Orchidaceae","Asparagales",2009,"NE","Xylobium elongatum",0
"15792","Xylobium elongatum","Orchidaceae","Asparagales",2010,"NE","Xylobium elongatum",0
"15793","Xylobium elongatum","Orchidaceae","Asparagales",2011,"NE","Xylobium elongatum",0
"15794","Xylobium elongatum","Orchidaceae","Asparagales",2012,"NE","Xylobium elongatum",0
"15795","Xylobium elongatum","Orchidaceae","Asparagales",2013,"NE","Xylobium elongatum",0
"15796","Xylobium elongatum","Orchidaceae","Asparagales",2014,"NE","Xylobium elongatum",0
"15797","Xylobium elongatum","Orchidaceae","Asparagales",2015,"NE","Xylobium elongatum",0
"15798","Xylobium elongatum","Orchidaceae","Asparagales",2016,"NE","Xylobium elongatum",0
"15799","Xylobium elongatum","Orchidaceae","Asparagales",2017,"NE","Xylobium elongatum",0
"15800","Xylobium elongatum","Orchidaceae","Asparagales",2018,"NE","Xylobium elongatum",0
"15801","Xylobium elongatum","Orchidaceae","Asparagales",2019,"NE","Xylobium elongatum",0
"15802","Xylobium elongatum","Orchidaceae","Asparagales",2020,"NE","Xylobium elongatum",0
"15803","Zamia acuminata","Zamiaceae","Cycadales",2000,"NE","Zamia acuminata",0
"15804","Zamia acuminata","Zamiaceae","Cycadales",2001,"NE","Zamia acuminata",0
"15805","Zamia acuminata","Zamiaceae","Cycadales",2002,"NE","Zamia acuminata",0
