"","Family","Taxon","Order","Importer","Exporter","Year","n","Clean_code","IUCNName","order_new","CITES order","Number of plants traded","analysis"
"182","Amaryllidaceae","Galanthus nivalis","Liliales","US","NL",2011,0,"NT","Galanthus nivalis","Asparagales","Liliales",178686359,"Yes"
"183","Amaryllidaceae","Galanthus nivalis","Liliales","US","NL",2010,0,"NE","Galanthus nivalis","Asparagales","Liliales",178686359,"Yes"
"184","Amaryllidaceae","Galanthus elwesii","Liliales","CH","NL",2017,0,"NE","Galanthus elwesii","Asparagales","Liliales",178686359,"Yes"
"185","Amaryllidaceae","Galanthus elwesii","Liliales","CH","NL",2011,0,"NE","Galanthus elwesii","Asparagales","Liliales",178686359,"Yes"
"186","Amaryllidaceae","Galanthus elwesii","Liliales","CH","NL",2015,0,"NE","Galanthus elwesii","Asparagales","Liliales",178686359,"Yes"
"187","Amaryllidaceae","Galanthus elwesii","Liliales","CH","NL",2012,0,"NE","Galanthus elwesii","Asparagales","Liliales",178686359,"Yes"
"188","Amaryllidaceae","Galanthus elwesii","Liliales","CH","NL",2018,0,"NE","Galanthus elwesii","Asparagales","Liliales",178686359,"Yes"
"189","Amaryllidaceae","Galanthus elwesii","Liliales","CH","NL",2010,0,"NE","Galanthus elwesii","Asparagales","Liliales",178686359,"Yes"
"190","Anacardiaceae","Operculicarya decaryi","Sapindales","DE","MG",2014,0,"NE","Operculicarya decaryi","Sapindales","Sapindales",4175,"Yes"
"191","Anacardiaceae","Operculicarya decaryi","Sapindales","DE","MG",2015,1,"LC","Operculicarya decaryi","Sapindales","Sapindales",4175,"Yes"
"192","Anacardiaceae","Operculicarya pachypus","Sapindales","TH","MG",2011,0,"NE","Operculicarya pachypus","Sapindales","Sapindales",4175,"Yes"
"193","Anacardiaceae","Operculicarya pachypus","Sapindales","JP","MG",2019,0,"EN","Operculicarya pachypus","Sapindales","Sapindales",4175,"Yes"
"194","Anacardiaceae","Operculicarya decaryi","Sapindales","DE","MG",2013,0,"NE","Operculicarya decaryi","Sapindales","Sapindales",4175,"Yes"
"195","Anacardiaceae","Operculicarya decaryi","Sapindales","HK","MG",2014,2,"NE","Operculicarya decaryi","Sapindales","Sapindales",4175,"Yes"
"196","Anacardiaceae","Operculicarya pachypus","Sapindales","TH","MG",2012,0,"NE","Operculicarya pachypus","Sapindales","Sapindales",4175,"Yes"
"197","Anacardiaceae","Operculicarya decaryi","Sapindales","HK","MG",2016,30,"LC","Operculicarya decaryi","Sapindales","Sapindales",4175,"Yes"
"198","Anacardiaceae","Operculicarya decaryi","Sapindales","HK","MG",2013,0,"NE","Operculicarya decaryi","Sapindales","Sapindales",4175,"Yes"
"199","Anacardiaceae","Operculicarya pachypus","Sapindales","JP","MG",2020,0,"EN","Operculicarya pachypus","Sapindales","Sapindales",4175,"Yes"
"200","Anacardiaceae","Operculicarya decaryi","Sapindales","HK","MG",2015,0,"LC","Operculicarya decaryi","Sapindales","Sapindales",4175,"Yes"
"201","Anacardiaceae","Operculicarya hyphaenoides","Sapindales","ES","MG",2020,0,"EN","Operculicarya hyphaenoides","Sapindales","Sapindales",4175,"Yes"
"202","Anacardiaceae","Operculicarya pachypus","Sapindales","US","MG",2010,0,"NE","Operculicarya pachypus","Sapindales","Sapindales",4175,"Yes"
"203","Anacardiaceae","Operculicarya decaryi","Sapindales","DE","MG",2016,0,"LC","Operculicarya decaryi","Sapindales","Sapindales",4175,"Yes"
"204","Anacardiaceae","Operculicarya pachypus","Sapindales","TH","MG",2010,0,"NE","Operculicarya pachypus","Sapindales","Sapindales",4175,"Yes"
"205","Anacardiaceae","Operculicarya decaryi","Sapindales","DE","MG",2019,0,"LC","Operculicarya decaryi","Sapindales","Sapindales",4175,"Yes"
"206","Anacardiaceae","Operculicarya decaryi","Sapindales","DE","MG",2020,0,"LC","Operculicarya decaryi","Sapindales","Sapindales",4175,"Yes"
"207","Anacardiaceae","Operculicarya pachypus","Sapindales","TH","MG",2017,0,"EN","Operculicarya pachypus","Sapindales","Sapindales",4175,"Yes"
"208","Anacardiaceae","Operculicarya pachypus","Sapindales","TH","MG",2018,0,"EN","Operculicarya pachypus","Sapindales","Sapindales",4175,"Yes"
"209","Anacardiaceae","Operculicarya pachypus","Sapindales","TH","MG",2019,0,"EN","Operculicarya pachypus","Sapindales","Sapindales",4175,"Yes"
"210","Anacardiaceae","Operculicarya pachypus","Sapindales","TH","MG",2020,0,"EN","Operculicarya pachypus","Sapindales","Sapindales",4175,"Yes"
"211","Anacardiaceae","Operculicarya pachypus","Sapindales","JP","MG",2018,0,"EN","Operculicarya pachypus","Sapindales","Sapindales",4175,"Yes"
"212","Anacardiaceae","Operculicarya decaryi","Sapindales","HK","MG",2017,40,"LC","Operculicarya decaryi","Sapindales","Sapindales",4175,"Yes"
"213","Anacardiaceae","Operculicarya decaryi","Sapindales","HK","MG",2018,0,"LC","Operculicarya decaryi","Sapindales","Sapindales",4175,"Yes"
"214","Anacardiaceae","Operculicarya decaryi","Sapindales","HK","MG",2019,0,"LC","Operculicarya decaryi","Sapindales","Sapindales",4175,"Yes"
"215","Anacardiaceae","Operculicarya hyphaenoides","Sapindales","HK","MG",2010,0,"NE","Operculicarya hyphaenoides","Sapindales","Sapindales",4175,"Yes"
"216","Anacardiaceae","Operculicarya pachypus","Sapindales","DE","MG",2015,91,"EN","Operculicarya pachypus","Sapindales","Sapindales",4175,"Yes"
"217","Anacardiaceae","Operculicarya decaryi","Sapindales","DE","MG",2017,0,"LC","Operculicarya decaryi","Sapindales","Sapindales",4175,"Yes"
"218","Anacardiaceae","Operculicarya decaryi","Sapindales","DE","MG",2018,0,"LC","Operculicarya decaryi","Sapindales","Sapindales",4175,"Yes"
"219","Anacardiaceae","Operculicarya pachypus","Sapindales","TH","MG",2016,0,"EN","Operculicarya pachypus","Sapindales","Sapindales",4175,"Yes"
"220","Anacardiaceae","Operculicarya pachypus","Sapindales","DE","MG",2019,0,"EN","Operculicarya pachypus","Sapindales","Sapindales",4175,"Yes"
"221","Anacardiaceae","Operculicarya pachypus","Sapindales","DE","MG",2020,0,"EN","Operculicarya pachypus","Sapindales","Sapindales",4175,"Yes"
"222","Anacardiaceae","Operculicarya pachypus","Sapindales","ES","MG",2010,0,"NE","Operculicarya pachypus","Sapindales","Sapindales",4175,"Yes"
"223","Anacardiaceae","Operculicarya pachypus","Sapindales","ES","MG",2011,0,"NE","Operculicarya pachypus","Sapindales","Sapindales",4175,"Yes"
"224","Anacardiaceae","Operculicarya pachypus","Sapindales","ES","MG",2012,10,"NE","Operculicarya pachypus","Sapindales","Sapindales",4175,"Yes"
"225","Anacardiaceae","Operculicarya pachypus","Sapindales","DE","MG",2011,50,"NE","Operculicarya pachypus","Sapindales","Sapindales",4175,"Yes"
"226","Anacardiaceae","Operculicarya pachypus","Sapindales","DE","MG",2012,60,"NE","Operculicarya pachypus","Sapindales","Sapindales",4175,"Yes"
"227","Anacardiaceae","Operculicarya pachypus","Sapindales","DE","MG",2013,60,"NE","Operculicarya pachypus","Sapindales","Sapindales",4175,"Yes"
"228","Anacardiaceae","Operculicarya pachypus","Sapindales","DE","MG",2014,2,"NE","Operculicarya pachypus","Sapindales","Sapindales",4175,"Yes"
"229","Anacardiaceae","Operculicarya pachypus","Sapindales","US","MG",2014,0,"NE","Operculicarya pachypus","Sapindales","Sapindales",4175,"Yes"
"230","Anacardiaceae","Operculicarya pachypus","Sapindales","TH","MG",2013,0,"NE","Operculicarya pachypus","Sapindales","Sapindales",4175,"Yes"
"231","Anacardiaceae","Operculicarya pachypus","Sapindales","TH","MG",2014,0,"NE","Operculicarya pachypus","Sapindales","Sapindales",4175,"Yes"
"232","Anacardiaceae","Operculicarya pachypus","Sapindales","TH","MG",2015,12,"EN","Operculicarya pachypus","Sapindales","Sapindales",4175,"Yes"
"233","Anacardiaceae","Operculicarya hyphaenoides","Sapindales","ES","MG",2012,6,"NE","Operculicarya hyphaenoides","Sapindales","Sapindales",4175,"Yes"
"234","Anacardiaceae","Operculicarya decaryi","Sapindales","JP","MG",2016,336,"LC","Operculicarya decaryi","Sapindales","Sapindales",4175,"Yes"
"235","Anacardiaceae","Operculicarya decaryi","Sapindales","JP","MG",2017,0,"LC","Operculicarya decaryi","Sapindales","Sapindales",4175,"Yes"
"236","Anacardiaceae","Operculicarya pachypus","Sapindales","JP","MG",2016,1075,"EN","Operculicarya pachypus","Sapindales","Sapindales",4175,"Yes"
"237","Anacardiaceae","Operculicarya pachypus","Sapindales","JP","MG",2017,0,"EN","Operculicarya pachypus","Sapindales","Sapindales",4175,"Yes"
"238","Anacardiaceae","Operculicarya pachypus","Sapindales","ES","MG",2013,0,"NE","Operculicarya pachypus","Sapindales","Sapindales",4175,"Yes"
"239","Anacardiaceae","Operculicarya pachypus","Sapindales","US","MG",2011,25,"NE","Operculicarya pachypus","Sapindales","Sapindales",4175,"Yes"
"240","Anacardiaceae","Operculicarya pachypus","Sapindales","US","MG",2012,100,"NE","Operculicarya pachypus","Sapindales","Sapindales",4175,"Yes"
"241","Anacardiaceae","Operculicarya pachypus","Sapindales","US","MG",2013,0,"NE","Operculicarya pachypus","Sapindales","Sapindales",4175,"Yes"
"242","Anacardiaceae","Operculicarya hyphaenoides","Sapindales","ES","MG",2019,0,"EN","Operculicarya hyphaenoides","Sapindales","Sapindales",4175,"Yes"
"243","Anacardiaceae","Operculicarya hyphaenoides","Sapindales","JP","MG",2010,0,"NE","Operculicarya hyphaenoides","Sapindales","Sapindales",4175,"Yes"
"244","Anacardiaceae","Operculicarya decaryi","Sapindales","HK","MG",2020,0,"LC","Operculicarya decaryi","Sapindales","Sapindales",4175,"Yes"
"245","Anacardiaceae","Operculicarya decaryi","Sapindales","JP","MG",2013,0,"NE","Operculicarya decaryi","Sapindales","Sapindales",4175,"Yes"
"246","Anacardiaceae","Operculicarya hyphaenoides","Sapindales","HK","MG",2011,0,"NE","Operculicarya hyphaenoides","Sapindales","Sapindales",4175,"Yes"
"247","Anacardiaceae","Operculicarya hyphaenoides","Sapindales","HK","MG",2012,0,"NE","Operculicarya hyphaenoides","Sapindales","Sapindales",4175,"Yes"
"248","Anacardiaceae","Operculicarya hyphaenoides","Sapindales","HK","MG",2013,0,"NE","Operculicarya hyphaenoides","Sapindales","Sapindales",4175,"Yes"
"249","Anacardiaceae","Operculicarya hyphaenoides","Sapindales","HK","MG",2014,0,"NE","Operculicarya hyphaenoides","Sapindales","Sapindales",4175,"Yes"
"250","Anacardiaceae","Operculicarya hyphaenoides","Sapindales","HK","MG",2015,0,"EN","Operculicarya hyphaenoides","Sapindales","Sapindales",4175,"Yes"
"251","Anacardiaceae","Operculicarya pachypus","Sapindales","DE","MG",2010,0,"NE","Operculicarya pachypus","Sapindales","Sapindales",4175,"Yes"
"252","Anacardiaceae","Operculicarya hyphaenoides","Sapindales","ES","MG",2016,0,"EN","Operculicarya hyphaenoides","Sapindales","Sapindales",4175,"Yes"
"253","Anacardiaceae","Operculicarya hyphaenoides","Sapindales","ES","MG",2017,20,"EN","Operculicarya hyphaenoides","Sapindales","Sapindales",4175,"Yes"
"254","Anacardiaceae","Operculicarya hyphaenoides","Sapindales","ES","MG",2018,0,"EN","Operculicarya hyphaenoides","Sapindales","Sapindales",4175,"Yes"
"255","Anacardiaceae","Operculicarya hyphaenoides","Sapindales","HK","MG",2020,0,"EN","Operculicarya hyphaenoides","Sapindales","Sapindales",4175,"Yes"
"256","Anacardiaceae","Operculicarya decaryi","Sapindales","TH","MG",2016,0,"LC","Operculicarya decaryi","Sapindales","Sapindales",4175,"Yes"
"257","Anacardiaceae","Operculicarya decaryi","Sapindales","TH","MG",2017,0,"LC","Operculicarya decaryi","Sapindales","Sapindales",4175,"Yes"
"258","Anacardiaceae","Operculicarya decaryi","Sapindales","TH","MG",2018,0,"LC","Operculicarya decaryi","Sapindales","Sapindales",4175,"Yes"
"259","Anacardiaceae","Operculicarya decaryi","Sapindales","JP","MG",2014,0,"NE","Operculicarya decaryi","Sapindales","Sapindales",4175,"Yes"
"260","Anacardiaceae","Operculicarya decaryi","Sapindales","JP","MG",2015,20,"LC","Operculicarya decaryi","Sapindales","Sapindales",4175,"Yes"
"261","Anacardiaceae","Operculicarya pachypus","Sapindales","US","MG",2018,0,"EN","Operculicarya pachypus","Sapindales","Sapindales",4175,"Yes"
"262","Anacardiaceae","Operculicarya pachypus","Sapindales","US","MG",2019,0,"EN","Operculicarya pachypus","Sapindales","Sapindales",4175,"Yes"
"263","Anacardiaceae","Operculicarya pachypus","Sapindales","US","MG",2020,0,"EN","Operculicarya pachypus","Sapindales","Sapindales",4175,"Yes"
"264","Anacardiaceae","Operculicarya hyphaenoides","Sapindales","HK","MG",2016,0,"EN","Operculicarya hyphaenoides","Sapindales","Sapindales",4175,"Yes"
"265","Anacardiaceae","Operculicarya hyphaenoides","Sapindales","HK","MG",2017,94,"EN","Operculicarya hyphaenoides","Sapindales","Sapindales",4175,"Yes"
"266","Anacardiaceae","Operculicarya hyphaenoides","Sapindales","HK","MG",2018,0,"EN","Operculicarya hyphaenoides","Sapindales","Sapindales",4175,"Yes"
"267","Anacardiaceae","Operculicarya hyphaenoides","Sapindales","HK","MG",2019,0,"EN","Operculicarya hyphaenoides","Sapindales","Sapindales",4175,"Yes"
"268","Anacardiaceae","Operculicarya decaryi","Sapindales","TH","MG",2015,1,"LC","Operculicarya decaryi","Sapindales","Sapindales",4175,"Yes"
"269","Anacardiaceae","Operculicarya pachypus","Sapindales","ES","MG",2015,0,"EN","Operculicarya pachypus","Sapindales","Sapindales",4175,"Yes"
"270","Anacardiaceae","Operculicarya pachypus","Sapindales","ES","MG",2016,0,"EN","Operculicarya pachypus","Sapindales","Sapindales",4175,"Yes"
"271","Anacardiaceae","Operculicarya pachypus","Sapindales","ES","MG",2017,30,"EN","Operculicarya pachypus","Sapindales","Sapindales",4175,"Yes"
"272","Anacardiaceae","Operculicarya decaryi","Sapindales","TH","MG",2019,0,"LC","Operculicarya decaryi","Sapindales","Sapindales",4175,"Yes"
"273","Anacardiaceae","Operculicarya decaryi","Sapindales","TH","MG",2020,0,"LC","Operculicarya decaryi","Sapindales","Sapindales",4175,"Yes"
"274","Anacardiaceae","Operculicarya hyphaenoides","Sapindales","ES","MG",2010,0,"NE","Operculicarya hyphaenoides","Sapindales","Sapindales",4175,"Yes"
"275","Anacardiaceae","Operculicarya pachypus","Sapindales","JP","MG",2014,142,"NE","Operculicarya pachypus","Sapindales","Sapindales",4175,"Yes"
"276","Anacardiaceae","Operculicarya pachypus","Sapindales","JP","MG",2015,340,"EN","Operculicarya pachypus","Sapindales","Sapindales",4175,"Yes"
"277","Anacardiaceae","Operculicarya hyphaenoides","Sapindales","ES","MG",2014,0,"NE","Operculicarya hyphaenoides","Sapindales","Sapindales",4175,"Yes"
"278","Anacardiaceae","Operculicarya hyphaenoides","Sapindales","ES","MG",2015,0,"EN","Operculicarya hyphaenoides","Sapindales","Sapindales",4175,"Yes"
"279","Anacardiaceae","Operculicarya hyphaenoides","Sapindales","US","MG",2020,0,"EN","Operculicarya hyphaenoides","Sapindales","Sapindales",4175,"Yes"
"280","Anacardiaceae","Operculicarya decaryi","Sapindales","JP","MG",2020,0,"LC","Operculicarya decaryi","Sapindales","Sapindales",4175,"Yes"
"281","Anacardiaceae","Operculicarya pachypus","Sapindales","ES","MG",2014,0,"NE","Operculicarya pachypus","Sapindales","Sapindales",4175,"Yes"
"282","Anacardiaceae","Operculicarya decaryi","Sapindales","TH","MG",2014,0,"NE","Operculicarya decaryi","Sapindales","Sapindales",4175,"Yes"
"283","Anacardiaceae","Operculicarya pachypus","Sapindales","HK","MG",2018,0,"EN","Operculicarya pachypus","Sapindales","Sapindales",4175,"Yes"
"284","Anacardiaceae","Operculicarya pachypus","Sapindales","HK","MG",2019,0,"EN","Operculicarya pachypus","Sapindales","Sapindales",4175,"Yes"
"285","Anacardiaceae","Operculicarya pachypus","Sapindales","US","MG",2015,0,"EN","Operculicarya pachypus","Sapindales","Sapindales",4175,"Yes"
"286","Anacardiaceae","Operculicarya pachypus","Sapindales","DE","MG",2016,0,"EN","Operculicarya pachypus","Sapindales","Sapindales",4175,"Yes"
"287","Anacardiaceae","Operculicarya pachypus","Sapindales","DE","MG",2017,0,"EN","Operculicarya pachypus","Sapindales","Sapindales",4175,"Yes"
"288","Anacardiaceae","Operculicarya pachypus","Sapindales","DE","MG",2018,0,"EN","Operculicarya pachypus","Sapindales","Sapindales",4175,"Yes"
"289","Anacardiaceae","Operculicarya hyphaenoides","Sapindales","JP","MG",2015,40,"EN","Operculicarya hyphaenoides","Sapindales","Sapindales",4175,"Yes"
"290","Anacardiaceae","Operculicarya hyphaenoides","Sapindales","JP","MG",2016,20,"EN","Operculicarya hyphaenoides","Sapindales","Sapindales",4175,"Yes"
"291","Anacardiaceae","Operculicarya decaryi","Sapindales","JP","MG",2018,0,"LC","Operculicarya decaryi","Sapindales","Sapindales",4175,"Yes"
"292","Anacardiaceae","Operculicarya decaryi","Sapindales","JP","MG",2019,0,"LC","Operculicarya decaryi","Sapindales","Sapindales",4175,"Yes"
"293","Anacardiaceae","Operculicarya pachypus","Sapindales","HK","MG",2014,83,"NE","Operculicarya pachypus","Sapindales","Sapindales",4175,"Yes"
"294","Anacardiaceae","Operculicarya decaryi","Sapindales","TH","MG",2013,0,"NE","Operculicarya decaryi","Sapindales","Sapindales",4175,"Yes"
"295","Anacardiaceae","Operculicarya pachypus","Sapindales","HK","MG",2016,570,"EN","Operculicarya pachypus","Sapindales","Sapindales",4175,"Yes"
"296","Anacardiaceae","Operculicarya pachypus","Sapindales","HK","MG",2017,310,"EN","Operculicarya pachypus","Sapindales","Sapindales",4175,"Yes"
"297","Anacardiaceae","Operculicarya hyphaenoides","Sapindales","US","MG",2010,0,"NE","Operculicarya hyphaenoides","Sapindales","Sapindales",4175,"Yes"
"298","Anacardiaceae","Operculicarya pachypus","Sapindales","HK","MG",2020,0,"EN","Operculicarya pachypus","Sapindales","Sapindales",4175,"Yes"
"299","Anacardiaceae","Operculicarya pachypus","Sapindales","US","MG",2016,0,"EN","Operculicarya pachypus","Sapindales","Sapindales",4175,"Yes"
"300","Anacardiaceae","Operculicarya pachypus","Sapindales","US","MG",2017,0,"EN","Operculicarya pachypus","Sapindales","Sapindales",4175,"Yes"
"301","Anacardiaceae","Operculicarya hyphaenoides","Sapindales","JP","MG",2014,0,"NE","Operculicarya hyphaenoides","Sapindales","Sapindales",4175,"Yes"
"302","Anacardiaceae","Operculicarya pachypus","Sapindales","JP","MG",2013,22,"NE","Operculicarya pachypus","Sapindales","Sapindales",4175,"Yes"
"303","Anacardiaceae","Operculicarya hyphaenoides","Sapindales","ES","MG",2013,0,"NE","Operculicarya hyphaenoides","Sapindales","Sapindales",4175,"Yes"
"304","Anacardiaceae","Operculicarya hyphaenoides","Sapindales","ES","MG",2011,0,"NE","Operculicarya hyphaenoides","Sapindales","Sapindales",4175,"Yes"
"305","Anacardiaceae","Operculicarya hyphaenoides","Sapindales","US","MG",2019,0,"EN","Operculicarya hyphaenoides","Sapindales","Sapindales",4175,"Yes"
"306","Anacardiaceae","Operculicarya hyphaenoides","Sapindales","JP","MG",2020,0,"EN","Operculicarya hyphaenoides","Sapindales","Sapindales",4175,"Yes"
"307","Anacardiaceae","Operculicarya pachypus","Sapindales","HK","MG",2015,40,"EN","Operculicarya pachypus","Sapindales","Sapindales",4175,"Yes"
"308","Anacardiaceae","Operculicarya hyphaenoides","Sapindales","JP","MG",2018,0,"EN","Operculicarya hyphaenoides","Sapindales","Sapindales",4175,"Yes"
"309","Anacardiaceae","Operculicarya hyphaenoides","Sapindales","JP","MG",2019,0,"EN","Operculicarya hyphaenoides","Sapindales","Sapindales",4175,"Yes"
"310","Anacardiaceae","Operculicarya pachypus","Sapindales","JP","MG",2012,235,"NE","Operculicarya pachypus","Sapindales","Sapindales",4175,"Yes"
"311","Anacardiaceae","Operculicarya hyphaenoides","Sapindales","US","MG",2011,126,"NE","Operculicarya hyphaenoides","Sapindales","Sapindales",4175,"Yes"
"312","Anacardiaceae","Operculicarya pachypus","Sapindales","JP","MG",2010,50,"NE","Operculicarya pachypus","Sapindales","Sapindales",4175,"Yes"
"313","Anacardiaceae","Operculicarya pachypus","Sapindales","JP","MG",2011,30,"NE","Operculicarya pachypus","Sapindales","Sapindales",4175,"Yes"
"314","Anacardiaceae","Operculicarya pachypus","Sapindales","HK","MG",2013,0,"NE","Operculicarya pachypus","Sapindales","Sapindales",4175,"Yes"
"315","Anacardiaceae","Operculicarya pachypus","Sapindales","HK","MG",2010,0,"NE","Operculicarya pachypus","Sapindales","Sapindales",4175,"Yes"
